city,locality,bhk,total_sqft,price_inr,price_per_sqft,bhk_category
Bengaluru,Talaghattapura,3,1706,3900000,2286.0492379835873,3 BHK
Bengaluru,Uttarahalli,3,2235,2975000,1331.096196868009,3 BHK
Bengaluru,Uttarahalli,3,2243,4800000,2139.9910833704857,3 BHK
Bengaluru,Hebbal,1,720,12900000,17916.666666666668,1 BHK
Bengaluru,Hennur Road,2,1095,7000000,6392.6940639269405,2 BHK
Bengaluru,Electronic City Phase I,2,1005,3859000,3839.8009950248756,2 BHK
Bengaluru,Chandapura,2,850,5200000,6117.64705882353,2 BHK
Bengaluru,Bommasandra,3,1260,4402000,3493.6507936507937,3 BHK
Bengaluru,HSR Layout,3,1695,27799999,16401.17935103245,3 BHK
Bengaluru,6th phase jp nagar,3,1500,7840000,5226.666666666667,3 BHK
Bengaluru,Chandapura Anekal Road,2,950,8120000,8547.368421052632,2 BHK
Bengaluru,Ramagondanahalli,2,1013,8400000,8292.201382033563,2 BHK
Bengaluru,Chikkanayakanahalli at Off Sarjapur,1,691,8400000,12156.295224312591,1 BHK
Bengaluru,ITPL,4,3360,8400000,2500.0,4 BHK
Bengaluru,Uttarahalli,3,1400,7840000,5600.0,3 BHK
Bengaluru,Uttarahalli,3,1450,8120000,5600.0,3 BHK
Bengaluru,Poornaprajna Layout,3,1400,4000000,2857.1428571428573,3 BHK
Bengaluru,Poornaprajna Layout,3,1450,5544000,3823.448275862069,3 BHK
Bengaluru,Poornaprajna Layout,3,1500,6148000,4098.666666666667,3 BHK
Bengaluru,Poornaprajna Layout,2,1500,7245999,4830.666,2 BHK
Bengaluru,Poornaprajna Layout,3,1500,5622000,3748.0,3 BHK
Bengaluru,Kasavanahalli,2,1047,5297000,5059.216809933142,2 BHK
Bengaluru,Jakkur,2,1113,5343000,4800.539083557952,2 BHK
Bengaluru,Jakkur,3,1245,5780000,4642.570281124498,3 BHK
Bengaluru,Jakkur,3,1485,4356000,2933.3333333333335,3 BHK
Bengaluru,Jakkur,2,1130,4547000,4023.8938053097345,2 BHK
Bengaluru,Jakkur,2,1059,6375000,6019.830028328612,2 BHK
Bengaluru,Jakkur,2,1069,8900000,8325.53788587465,2 BHK
Bengaluru,Electronic City Phase 1,3,1360,2310000,1698.5294117647059,3 BHK
Bengaluru,Electronic City Phase 1,2,1025,5580000,5443.90243902439,2 BHK
Bengaluru,Electronic City Phase 1,2,1070,23000000,21495.327102803738,2 BHK
Bengaluru,Electronic City Phase 1,3,1500,11000000,7333.333333333333,3 BHK
Bengaluru,Sarjapur Road,2,1350,5352000,3964.4444444444443,2 BHK
Bengaluru,Chandapura,2,660,9900000,15000.0,2 BHK
Bengaluru,Ramamurthy Nagar,2,1074,12600000,11731.843575418994,2 BHK
Bengaluru,Sarjapur Road,3,2730,3800000,1391.9413919413919,3 BHK
Bengaluru,Budigere Cross,3,1630,6200000,3803.680981595092,3 BHK
Bengaluru,Horamavu,2,1115,3850000,3452.914798206278,2 BHK
Bengaluru,Jalahalli West,3,1446,12800000,8852.005532503457,3 BHK
Bengaluru,Marathahalli,3,1693,21100000,12463.083284111046,3 BHK
Bengaluru,MS Ramaiah North City Manayata Tech Park,2,732,4328000,5912.568306010929,2 BHK
Bengaluru,Uttarahalli Hobli,2,1339,4500000,3360.7169529499624,2 BHK
Bengaluru,Marsur,2,1115,4500000,4035.8744394618834,2 BHK
Bengaluru,Hebbal,3,1914,3800000,1985.3709508881923,3 BHK
Bengaluru,Budigere Cross,3,3140,4500000,1433.1210191082803,3 BHK
Bengaluru,Babusabpalya,2,1076,5500000,5111.5241635687735,2 BHK
Bengaluru,Akshayanagar,2,1000,3400000,3400.0,2 BHK
Bengaluru,Off Bannerghatta Road,2,1000,5200000,5200.0,2 BHK
Bengaluru,Koppa Begur Road,2,874,2848000,3258.5812356979404,2 BHK
Bengaluru,Akshayanagar,2,1000,3265000,3265.0,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1130,3047000,2696.4601769911505,2 BHK
Bengaluru,Bommasandra,2,955,19000000,19895.287958115183,2 BHK
Bengaluru,Ramagondanahalli,2,1154,5526000,4788.561525129982,2 BHK
Bengaluru,sarjapura attibele road,2,943,3761999,3989.394485683987,2 BHK
Bengaluru,sarjapura attibele road,2,1100,3564000,3240.0,2 BHK
Bengaluru,sarjapura attibele road,2,1018,3024000,2970.5304518664047,2 BHK
Bengaluru,Kanakapura,2,1296,3510000,2708.3333333333335,2 BHK
Bengaluru,Sarjapur,3,1535,3060000,1993.485342019544,3 BHK
Bengaluru,Sarjapur,2,1045,5634000,5391.387559808612,2 BHK
Bengaluru,Sarjapur,2,990,16100000,16262.626262626263,2 BHK
Bengaluru,Sarjapur,2,840,17200000,20476.190476190477,2 BHK
Bengaluru,Sarjapur,2,975,22799999,23384.61435897436,2 BHK
Bengaluru,Sarjapur,2,850,29300000,34470.58823529412,2 BHK
Bengaluru,Sarjapur,3,1565,23000000,14696.485623003195,3 BHK
Bengaluru,Budigere Cross,3,2990,23000000,7692.307692307692,3 BHK
Bengaluru,JP Nagar Phase 7,3,1776,7500000,4222.972972972973,3 BHK
Bengaluru,JP Nagar Phase 7,3,2370,8960000,3780.590717299578,3 BHK
Bengaluru,JP Nagar Phase 7,4,3012,6400000,2124.8339973439574,4 BHK
Bengaluru,Sarjapur,4,2730,3200000,1172.161172161172,4 BHK
Bengaluru,Sarjapur Road,4,2730,4300000,1575.0915750915751,4 BHK
Bengaluru,Sahakar Nagar,2,1290,13899999,10775.193023255813,2 BHK
Bengaluru,Bagaluru Near Yelahanka,3,1792,9500000,5301.339285714285,3 BHK
Bengaluru,8th Phase JP Nagar,2,1023,8400000,8211.143695014664,2 BHK
Bengaluru,Koppa Begur Road,2,1020,8120000,7960.78431372549,2 BHK
Bengaluru,JP Nagar,2,1100,7840000,7127.272727272727,2 BHK
Bengaluru,Konanakunte,3,1591,8400000,5279.698302954117,3 BHK
Bengaluru,Konanakunte,2,1218,13799999,11330.04844006568,2 BHK
Bengaluru,RR Nagar,3,1500,4133000,2755.3333333333335,3 BHK
Bengaluru,RR Nagar,3,1450,2745000,1893.103448275862,3 BHK
Bengaluru,BEML Layout 5th Stage,3,1400,14300000,10214.285714285714,3 BHK
Bengaluru,BEML Layout 5th Stage,3,1500,12000000,8000.0,3 BHK
Bengaluru,Bellandur,3,1808,4133000,2285.951327433628,3 BHK
Bengaluru,Anekal City,2,1025,2899000,2828.2926829268295,2 BHK
Bengaluru,Anekal City,1,645,2899000,4494.573643410853,1 BHK
Bengaluru,Kumaraswamy Layout,3,1783,23000000,12899.607403252945,3 BHK
Bengaluru,Bellandur,2,1330,23100000,17368.42105263158,2 BHK
Bengaluru,Anekal City,2,1025,9513000,9280.975609756097,2 BHK
Bengaluru,Attibele,2,779,23400000,30038.510911424903,2 BHK
Bengaluru,Attibele,2,779,10600000,13607.188703465981,2 BHK
Bengaluru,Sarjapur Road,4,2730,12700000,4652.014652014652,4 BHK
Bengaluru,Banashankari,3,2480,18800000,7580.645161290323,3 BHK
Bengaluru,Konanakunte,2,957,12300000,12852.664576802508,2 BHK
Bengaluru,Uttarahalli,3,2353,10800000,4589.885252868678,3 BHK
Bengaluru,Kumaraswamy Layout,2,1521,8499000,5587.7712031558185,2 BHK
Bengaluru,Konanakunte,3,1262,10100000,8003.169572107766,3 BHK
Bengaluru,Konanakunte,4,1935,32799999,16950.903875968994,4 BHK
Bengaluru,Konanakunte,3,1204,10100000,8388.704318936878,3 BHK
Bengaluru,Talaghattapura,3,1703,24300000,14268.937169700528,3 BHK
Bengaluru,Talaghattapura,2,1328,8256000,6216.8674698795185,2 BHK
Bengaluru,Talaghattapura,3,1585,33900000,21388.01261829653,3 BHK
Bengaluru,JP Nagar Phase 4,4,3463,23100000,6670.516892867456,4 BHK
Bengaluru,Talaghattapura,3,1592,8460000,5314.070351758794,3 BHK
Bengaluru,JP Nagar Phase 4,3,2563,23500000,9168.942645337494,3 BHK
Bengaluru,Talaghattapura,2,1290,40500000,31395.3488372093,2 BHK
Bengaluru,JP Nagar Phase 4,4,3571,41100000,11509.381125735088,4 BHK
Bengaluru,JP Nagar Phase 4,3,2437,20900000,8576.118178087812,3 BHK
Bengaluru,Talaghattapura,2,1322,28400000,21482.602118003026,2 BHK
Bengaluru,JP Nagar Phase 4,3,2482,25000000,10072.522159548751,3 BHK
Bengaluru,JP Nagar Phase 4,4,4273,28200000,6599.578750292534,4 BHK
Bengaluru,JP Nagar Phase 4,4,4336,30500000,7034.132841328414,4 BHK
Bengaluru,JP Nagar Phase 4,3,2200,25299999,11499.999545454546,3 BHK
Bengaluru,JP Nagar Phase 1,3,2411,90200000,37411.862297801745,3 BHK
Bengaluru,JP Nagar Phase 1,3,2124,43300000,20386.064030131827,3 BHK
Bengaluru,JP Nagar Phase 1,3,2399,89800000,37432.26344310129,3 BHK
Bengaluru,Hulimavu,4,3595,18600000,5173.852573018081,4 BHK
Bengaluru,JP Nagar Phase 1,3,2145,39000000,18181.81818181818,3 BHK
Bengaluru,Hulimavu,5,6355,20400000,3210.070810385523,5+ BHK
Bengaluru,JP Nagar Phase 1,4,3467,9513000,2743.8707816556102,4 BHK
Bengaluru,Hulimavu,4,6330,23400000,3696.6824644549765,4 BHK
Bengaluru,Hulimavu,3,2200,10600000,4818.181818181818,3 BHK
Bengaluru,JP Nagar Phase 1,4,3124,12700000,4065.3008962868116,4 BHK
Bengaluru,Hulimavu,3,2405,13400000,5571.725571725572,3 BHK
Bengaluru,Konanakunte,2,957,39000000,40752.35109717868,2 BHK
Bengaluru,Uttarahalli,3,2353,20400000,8669.783255418615,3 BHK
Bengaluru,Kumaraswamy Layout,2,1521,13400000,8809.993425378041,2 BHK
Bengaluru,Konanakunte,3,1262,12500000,9904.912836767036,3 BHK
Bengaluru,Kumaraswamy Layout,3,1921,8485000,4416.970327954191,3 BHK
Bengaluru,JP Nagar Phase 1,4,3124,12500000,4001.280409731114,4 BHK
Bengaluru,Hulimavu,3,2405,13300000,5530.14553014553,3 BHK
Bengaluru,Kumaraswamy Layout,3,1921,13300000,6923.477355543988,3 BHK
Bengaluru,Kumaraswamy Layout,3,1798,10600000,5895.43937708565,3 BHK
Bengaluru,Konanakunte,2,842,13300000,15795.724465558194,2 BHK
Bengaluru,Kumaraswamy Layout,3,1797,12400000,6900.389538119088,3 BHK
Bengaluru,Kumaraswamy Layout,3,1902,13100000,6887.486855941114,3 BHK
Bengaluru,Kumaraswamy Layout,3,1900,13200000,6947.368421052632,3 BHK
Bengaluru,Kumaraswamy Layout,2,1517,11399999,7514.8312458800265,2 BHK
Bengaluru,Kumaraswamy Layout,3,1914,13200000,6896.551724137931,3 BHK
Bengaluru,Kumaraswamy Layout,3,1780,13100000,7359.550561797752,3 BHK
Bengaluru,Kumaraswamy Layout,3,1882,12900000,6854.410201912859,3 BHK
Bengaluru,Kumaraswamy Layout,3,1890,13700000,7248.677248677249,3 BHK
Bengaluru,Kumaraswamy Layout,2,1634,12800000,7833.537331701346,2 BHK
Bengaluru,Kumaraswamy Layout,3,1895,12800000,6754.617414248021,3 BHK
Bengaluru,Kumaraswamy Layout,3,1874,10100000,5389.541088580576,3 BHK
Bengaluru,Kumaraswamy Layout,3,1851,10000000,5402.485143165856,3 BHK
Bengaluru,Kumaraswamy Layout,3,1967,12800000,6507.371631926792,3 BHK
Bengaluru,Kumaraswamy Layout,3,1836,11000000,5991.285403050109,3 BHK
Bengaluru,Kumaraswamy Layout,3,1835,12900000,7029.972752043596,3 BHK
Bengaluru,Kumaraswamy Layout,2,1444,12400000,8587.257617728532,2 BHK
Bengaluru,Kumaraswamy Layout,2,1441,11900000,8258.154059680777,2 BHK
Bengaluru,Kumaraswamy Layout,3,1839,8306000,4516.585100598151,3 BHK
Bengaluru,Konanakunte,3,1110,13799999,12432.43153153153,3 BHK
Bengaluru,Kumaraswamy Layout,3,1843,18500000,10037.98155181769,3 BHK
Bengaluru,Konanakunte,3,1250,9486000,7588.8,3 BHK
Bengaluru,Kumaraswamy Layout,3,1710,13600000,7953.216374269005,3 BHK
Bengaluru,Konanakunte,2,840,14500000,17261.904761904763,2 BHK
Bengaluru,Kumaraswamy Layout,3,1978,12700000,6420.626895854399,3 BHK
Bengaluru,Konanakunte,4,1884,12700000,6740.976645435244,4 BHK
Bengaluru,Kumaraswamy Layout,2,1425,14700000,10315.78947368421,2 BHK
Bengaluru,Konanakunte,2,958,9100000,9498.956158663883,2 BHK
Bengaluru,Kumaraswamy Layout,3,1956,10900000,5572.597137014315,3 BHK
Bengaluru,Konanakunte,3,1450,18600000,12827.586206896553,3 BHK
Bengaluru,Kumaraswamy Layout,3,1824,9996000,5480.263157894737,3 BHK
Bengaluru,Kumaraswamy Layout,3,1826,8789000,4813.253012048192,3 BHK
Bengaluru,Konanakunte,3,1489,12600000,8462.055070517126,3 BHK
Bengaluru,Kumaraswamy Layout,2,1300,12000000,9230.76923076923,2 BHK
Bengaluru,Kumaraswamy Layout,2,1561,13500000,8648.302370275464,2 BHK
Bengaluru,Konanakunte,4,1907,12600000,6607.236497115889,4 BHK
Bengaluru,Kumaraswamy Layout,2,1428,14900000,10434.173669467787,2 BHK
Bengaluru,Konanakunte,2,859,11600000,13504.07450523865,2 BHK
Bengaluru,Kumaraswamy Layout,3,1803,8403000,4660.5657237936775,3 BHK
Bengaluru,Konanakunte,3,1167,13500000,11568.123393316195,3 BHK
Bengaluru,Kumaraswamy Layout,3,1932,11600000,6004.140786749483,3 BHK
Bengaluru,Kumaraswamy Layout,3,1806,10900000,6035.437430786268,3 BHK
Bengaluru,Konanakunte,3,1494,9933000,6648.59437751004,3 BHK
Bengaluru,Kumaraswamy Layout,2,1671,10900000,6523.040095751047,2 BHK
Bengaluru,Konanakunte,2,832,13500000,16225.961538461539,2 BHK
Bengaluru,Kumaraswamy Layout,3,1936,9451000,4881.714876033057,3 BHK
Bengaluru,Kumaraswamy Layout,2,1668,9912000,5942.446043165468,2 BHK
Bengaluru,Konanakunte,3,1104,9423000,8535.326086956522,3 BHK
Bengaluru,Kumaraswamy Layout,2,1419,9758000,6876.673713883016,2 BHK
Bengaluru,Konanakunte,3,1105,12400000,11221.719457013574,3 BHK
Bengaluru,Kumaraswamy Layout,3,1941,12800000,6594.538897475528,3 BHK
Bengaluru,Konanakunte,2,948,9744000,10278.481012658227,2 BHK
Bengaluru,Kumaraswamy Layout,2,1416,4837000,3415.960451977401,2 BHK
Bengaluru,Konanakunte,2,949,5422000,5713.382507903056,2 BHK
Bengaluru,Kumaraswamy Layout,2,1394,4882000,3502.1520803443327,2 BHK
Bengaluru,Kumaraswamy Layout,3,1783,7559999,4240.044307347168,3 BHK
Bengaluru,Konanakunte,3,1287,5782000,4492.618492618492,3 BHK
Bengaluru,Kumaraswamy Layout,2,1392,5670000,4073.2758620689656,2 BHK
Bengaluru,Yeshwantpur,2,1075,4815000,4479.069767441861,2 BHK
Bengaluru,Yeshwantpur,2,1205,4792000,3976.7634854771786,2 BHK
Bengaluru,Yeshwantpur,2,1085,3329999,3069.1235023041477,2 BHK
Bengaluru,Yeshwantpur,3,1680,4995000,2973.214285714286,3 BHK
Bengaluru,Yeshwantpur,3,1285,4725000,3677.0428015564203,3 BHK
Bengaluru,Yeshwantpur,2,1260,7515000,5964.285714285715,2 BHK
Bengaluru,Yeshwantpur,2,1070,6906999,6455.139252336448,2 BHK
Bengaluru,Yeshwantpur,2,1065,4837000,4541.784037558686,2 BHK
Bengaluru,Basaveswarnagar,1,740,5782000,7813.513513513513,1 BHK
Bengaluru,Basaveswarnagar,2,1110,4995000,4500.0,2 BHK
Bengaluru,Basaveswarnagar,2,1050,4702000,4478.0952380952385,2 BHK
Bengaluru,Basaveswarnagar,3,1670,5805000,3476.047904191617,3 BHK
Bengaluru,Basaveswarnagar,3,1535,4635000,3019.543973941368,3 BHK
Bengaluru,Basaveswarnagar,2,1075,7581999,7053.022325581395,2 BHK
Bengaluru,Basaveswarnagar,2,1285,6120000,4762.645914396887,2 BHK
Bengaluru,Yeshwantpur,2,1110,4657000,4195.495495495496,2 BHK
Bengaluru,Yeshwantpur,2,1045,4860000,4650.717703349283,2 BHK
Bengaluru,Yeshwantpur,3,1290,6615000,5127.906976744186,3 BHK
Bengaluru,Yeshwantpur,2,1030,11900000,11553.398058252427,2 BHK
Bengaluru,Yeshwantpur,3,1685,11900000,7062.314540059348,3 BHK
Bengaluru,Yeshwantpur,3,1360,5200000,3823.529411764706,3 BHK
Bengaluru,Yeshwantpur,2,1035,3000000,2898.550724637681,2 BHK
Bengaluru,Yeshwantpur,2,1080,2300000,2129.6296296296296,2 BHK
Bengaluru,Yeshwantpur,3,1470,24800000,16870.748299319726,3 BHK
Bengaluru,Jayanagar,3,1505,5073000,3370.7641196013287,3 BHK
Bengaluru,Jayanagar,3,1495,5323000,3560.535117056856,3 BHK
Bengaluru,Banashankari,2,1040,5004000,4811.538461538462,2 BHK
Bengaluru,Hennagara,2,1010,4550000,4504.950495049505,2 BHK
Bengaluru,Hennagara,1,785,16000000,20382.165605095543,1 BHK
Bengaluru,Konanakunte,4,2689,5000000,1859.427296392711,4 BHK
Bengaluru,Begur,2,1015,9359000,9220.689655172413,2 BHK
Bengaluru,Begur,2,1065,3030000,2845.0704225352115,2 BHK
Bengaluru,Horamavu Banjara Lyout,2,1065,6200000,5821.596244131455,2 BHK
Bengaluru,Hosa Road,3,1220,4800000,3934.4262295081967,3 BHK
Bengaluru,RMV,3,1851,49200000,26580.226904376013,3 BHK
Bengaluru,Ramamurthy Nagar,2,1100,8218000,7470.909090909091,2 BHK
Bengaluru,Electronic City Phase 1,3,1720,8039000,4673.837209302325,3 BHK
Bengaluru,Bommasandra,2,1010,5868000,5809.9009900990095,2 BHK
Bengaluru,Mallasandra,2,1339,6021000,4496.63928304705,2 BHK
Bengaluru,Varthur,2,1050,8137000,7749.523809523809,2 BHK
Bengaluru,JP Nagar Phase 2,3,3240,35900000,11080.246913580248,3 BHK
Bengaluru,Electronic City Phase 2,3,1505,5222000,3469.767441860465,3 BHK
Bengaluru,Electronic City Phase 2,3,1470,5000000,3401.360544217687,3 BHK
Bengaluru,Electronic City Phase 2,2,1075,24500000,22790.697674418603,2 BHK
Bengaluru,Electronic City Phase 2,3,1465,2922000,1994.5392491467576,3 BHK
Bengaluru,Marathahalli,4,3145,10000000,3179.650238473768,4 BHK
Bengaluru,Ramamurthy Nagar,2,1004,4900000,4880.478087649402,2 BHK
Bengaluru,Hebbal,2,1096,5544000,5058.394160583942,2 BHK
Bengaluru,Sadashiva Nagar,3,3900,3200000,820.5128205128206,3 BHK
Bengaluru,JP Nagar Phase 7,3,2370,17500000,7383.966244725739,3 BHK
Bengaluru,Chandapura,2,835,10500000,12574.850299401198,2 BHK
Bengaluru,Jalahalli,2,1450,11000000,7586.206896551724,2 BHK
Bengaluru,Talaghattapura,2,1160,2899000,2499.137931034483,2 BHK
Bengaluru,Electronic City Phase 1,2,1155,2899000,2509.95670995671,2 BHK
Bengaluru,Maruthi Sevanagar,1,430,2899000,6741.860465116279,1 BHK
Bengaluru,Bilekahalli,3,2061,5814000,2820.960698689956,3 BHK
Bengaluru,Bagaluru Near Yelahanka,3,2003,5273000,2632.5511732401396,3 BHK
Bengaluru,Brookefield,3,1724,5612000,3255.2204176334108,3 BHK
Bengaluru,Attibele,2,779,6597000,8468.54942233633,2 BHK
Bengaluru,Attibele,2,779,5487000,7043.645699614891,2 BHK
Bengaluru,Attibele,2,779,5244000,6731.707317073171,2 BHK
Bengaluru,Babusa Palya,2,1140,7468000,6550.877192982456,2 BHK
Bengaluru,Varthur,2,1173,5424000,4624.040920716113,2 BHK
Bengaluru,Varthur,2,1254,7925000,6319.776714513557,2 BHK
Bengaluru,Varthur,3,1489,5181000,3479.5164539959706,3 BHK
Bengaluru,Varthur,2,1224,5177000,4229.575163398693,2 BHK
Bengaluru,Varthur,2,1166,5173000,4436.5351629502575,2 BHK
Bengaluru,Varthur,3,1697,5445000,3208.603417796111,3 BHK
Bengaluru,Varthur,2,1209,5064000,4188.585607940447,2 BHK
Bengaluru,Varthur,3,1806,5378000,2977.8516057585825,3 BHK
Bengaluru,Varthur,2,1151,3329999,2893.1355343179844,2 BHK
Bengaluru,Varthur,2,1150,3100000,2695.6521739130435,2 BHK
Bengaluru,Varthur,2,1149,2745000,2389.0339425587467,2 BHK
Bengaluru,Varthur,2,1214,2899000,2387.9736408566723,2 BHK
Bengaluru,Varthur,2,1123,11000000,9795.191451469278,2 BHK
Bengaluru,Varthur,2,1198,11000000,9181.969949916527,2 BHK
Bengaluru,Chandapura Anekal Road,2,900,3519000,3910.0,2 BHK
Bengaluru,sarjapura attibele road,3,926,17300000,18682.505399568036,3 BHK
Bengaluru,Chandapura Anekal Road,1,645,5080000,7875.968992248062,1 BHK
Bengaluru,Attibele,2,779,4948000,6351.732991014121,2 BHK
Bengaluru,Hennur Road,3,1482,3900000,2631.5789473684213,3 BHK
Bengaluru,Hennur Road,3,1482,2900000,1956.8151147098515,3 BHK
Bengaluru,HBR Layout,1,765,4240000,5542.483660130719,1 BHK
Bengaluru,JP Nagar Phase 7,3,1792,3030000,1690.8482142857142,3 BHK
Bengaluru,Talaghattapura,3,1452,9200000,6336.088154269973,3 BHK
Bengaluru,Kanakapura,3,1375,2899000,2108.3636363636365,3 BHK
Bengaluru,Hoskote,2,1223,11000000,8994.276369582993,2 BHK
Bengaluru,Koppa Begur Road,2,875,3500000,4000.0,2 BHK
Bengaluru,sarjapura attibele road,3,1468,3300000,2247.956403269755,3 BHK
Bengaluru,Bommasandra,2,1060,4577000,4317.924528301887,2 BHK
Bengaluru,Begur,2,1223,6043000,4941.128372853638,2 BHK
Bengaluru,Attibele,2,779,4198000,5388.960205391528,2 BHK
Bengaluru,Budigere Cross,3,1630,4346000,2666.2576687116566,3 BHK
Bengaluru,Konanakunte,2,1000,7748999,7748.999,2 BHK
Bengaluru,Bommasandra,2,1089,2899000,2662.0752984389346,2 BHK
Bengaluru,Hallehalli,2,995,2899000,2913.56783919598,2 BHK
Bengaluru,Hennur Road,2,1185,3900000,3291.1392405063293,2 BHK
Bengaluru,Uttarahalli,2,1050,12000000,11428.57142857143,2 BHK
Bengaluru,Bangalore Road,2,1159,5100000,4400.345125107851,2 BHK
Bengaluru,Budigere Cross,2,1182,36000000,30456.852791878173,2 BHK
Bengaluru,Attibele,2,779,11000000,14120.667522464699,2 BHK
Bengaluru,Hoskote,2,1223,36900000,30171.70891251022,2 BHK
Bengaluru,Hebbal,2,1294,3232000,2497.6816074188564,2 BHK
Bengaluru,Yelahanka,2,923,6605000,7156.013001083424,2 BHK
Bengaluru,Mahadevapura,4,4050,2899000,715.8024691358024,4 BHK
Bengaluru,Hennur Road,3,1482,19800000,13360.323886639677,3 BHK
Bengaluru,Hennur Road,3,1482,18300000,12348.178137651821,3 BHK
Bengaluru,Jayanagar,3,2500,20099999,8039.9996,3 BHK
Bengaluru,Bommasandra,2,1010,25200000,24950.49504950495,2 BHK
Bengaluru,Bangalore Road,2,1201,18100000,15070.774354704414,2 BHK
Bengaluru,Attibele,2,779,19100000,24518.613607188705,2 BHK
Bengaluru,Kasavanahalli,4,3315,19300000,5822.021116138763,4 BHK
Bengaluru,Kasavanahalli,4,3050,22500000,7377.049180327869,4 BHK
Bengaluru,Kasavanahalli,4,3362,8358000,2486.020226055919,4 BHK
Bengaluru,Kasavanahalli,4,4200,10900000,2595.2380952380954,4 BHK
Bengaluru,Kasavanahalli,4,3030,39900000,13168.316831683169,4 BHK
Bengaluru,Kasavanahalli,4,3195,8242000,2579.6557120500784,4 BHK
Bengaluru,Kasavanahalli,4,3230,28300000,8761.609907120743,4 BHK
Bengaluru,Kasavanahalli,4,3750,39100000,10426.666666666666,4 BHK
Bengaluru,Begur,2,1350,49100000,36370.37037037037,2 BHK
Bengaluru,JP Nagar Phase 1,3,2404,22200000,9234.60898502496,3 BHK
Bengaluru,JP Nagar Phase 1,4,3131,22300000,7122.32513573938,4 BHK
Bengaluru,JP Nagar Phase 1,3,2620,11200000,4274.8091603053435,3 BHK
Bengaluru,JP Nagar Phase 1,4,3294,8672000,2632.6654523375837,4 BHK
Bengaluru,JP Nagar Phase 1,3,2190,18000000,8219.17808219178,3 BHK
Bengaluru,JP Nagar Phase 1,4,3933,14700000,3737.6048817696415,4 BHK
Bengaluru,Uttarahalli,3,2235,8672000,3880.089485458613,3 BHK
Bengaluru,Uttarahalli,3,2243,22200000,9897.458760588497,3 BHK
Bengaluru,Harlur,3,1620,22300000,13765.432098765432,3 BHK
Bengaluru,Harlur,2,1235,8863000,7176.5182186234815,2 BHK
Bengaluru,Kasavanahalli,3,3010,22200000,7375.415282392027,3 BHK
Bengaluru,Kasavanahalli,3,2455,12900000,5254.582484725051,3 BHK
Bengaluru,Harlur,2,1235,8896000,7203.238866396761,2 BHK
Bengaluru,Uttarahalli,3,2235,22599999,10111.856375838926,3 BHK
Bengaluru,Uttarahalli,3,2243,12800000,5706.642888987963,3 BHK
Bengaluru,Harlur,2,1225,9098000,7426.938775510204,2 BHK
Bengaluru,Harlur,4,3210,10400000,3239.8753894080996,4 BHK
Bengaluru,Harlur,3,1830,9165000,5008.196721311476,3 BHK
Bengaluru,Harlur,2,1230,2899000,2356.910569105691,2 BHK
Bengaluru,Harlur,4,3265,7800000,2388.9739663093414,4 BHK
Bengaluru,Harlur,3,1810,18500000,10220.99447513812,3 BHK
Bengaluru,Harlur,2,1260,2899000,2300.7936507936506,2 BHK
Bengaluru,Harlur,3,1460,23500000,16095.890410958904,3 BHK
Bengaluru,Harlur,2,1270,10300000,8110.236220472441,2 BHK
Bengaluru,Attibele,2,779,16000000,20539.15275994865,2 BHK
Bengaluru,Kasavanahalli,2,1425,10300000,7228.070175438596,2 BHK
Bengaluru,Devanahalli,4,2835,14600000,5149.911816578483,4 BHK
Bengaluru,Attibele,2,779,11700000,15019.255455712451,2 BHK
Bengaluru,Cooke Town,3,2150,11700000,5441.860465116279,3 BHK
Bengaluru,Adugodi,1,988,14300000,14473.684210526315,1 BHK
Bengaluru,Adugodi,2,1445,13799999,9550.1723183391,2 BHK
Bengaluru,Kodigehalli,2,1245,8534000,6854.618473895583,2 BHK
Bengaluru,Kodigehalli,3,1740,7797000,4481.0344827586205,3 BHK
Bengaluru,Kodigehalli,2,1430,10100000,7062.937062937063,2 BHK
Bengaluru,Kodigehalli,2,1420,10600000,7464.788732394366,2 BHK
Bengaluru,Kodigehalli,3,1665,8166000,4904.504504504504,3 BHK
Bengaluru,Kodigehalli,3,1630,6912000,4240.490797546012,3 BHK
Bengaluru,Subramanyapura,2,1390,5702000,4102.158273381295,2 BHK
Bengaluru,Subramanyapura,2,1270,5280000,4157.48031496063,2 BHK
